,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
1016,3091994,33.46223745,74.82383761,16.09278773,53466236.0,0.984207714,2.105537501,2457805.331,100.1787242,0.513292673,1
1017,3343101,60.89126221,136.1570015,5.591832478,22436158.0,1.143309999,3.562111698,2457965.635,9.522285121,0.273118577,1
1018,2416002,211.1324448,472.1064988,13.92673503,72983632.0,0.396885078,1.353146842,2458056.264,292.851867,1.204148676,1
1019,3753662,121.4940408,271.6689341,16.64857454,42713084.0,0.945771409,2.017668342,2458266.821,214.467469,0.546455642,1
1020,2488615,127.2198785,284.4722965,3.907159559,30308656.0,0.94838231,1.410689088,2457767.571,179.2092626,0.769373883,1
1021,3759007,44.11182,98.63702813,22.15426508,6187511.0,0.741557956,1.58129927,2457708.228,304.3060245,0.787436048,1
1022,3608622,36.69061375,82.04270649,13.54755971,32842704.0,0.618884314,1.134373686,2458097.26,243.807869,1.200826667,1
1023,3312033,152.9519353,342.0109247,14.28057806,42035520.0,1.015378405,1.298689789,2457457.327,113.3827336,0.79192643,1
1024,2318050,483.6764882,1081.533507,5.459202097,63378396.0,1.27038034,2.574645016,2458051.564,341.119355,0.369743251,1
1025,3616348,84.05334021,187.9489824,18.42098897,61704260.0,0.803355581,1.325378858,2457989.062,10.26611616,0.897566919,1
1026,3630637,160.160338,358.129403,6.468739198,28082292.0,1.018905624,1.465980983,2457982.613,230.3925132,0.711687281,1
1027,3691160,175.6123185,392.6810818,3.646679965,56986648.0,1.268704797,2.644978496,2457963.494,13.3241335,0.360056412,1
1028,3653212,201.6299194,450.8582062,2.271631963,62832892.0,1.233166574,2.308323552,2458233.319,262.6156728,0.418282808,1
1029,3747311,46.19074603,103.2856481,11.3727802,21667800.0,0.970873626,1.509516428,2457887.629,80.54766184,0.713623422,1
1030,3184470,96.50614696,215.7943048,11.5534629,11987786.0,0.818459067,1.646192702,2458112.923,279.0026292,0.720469695,1
1031,3309832,31.95618867,71.45621017,12.26043273,53478184.0,0.577467262,1.064533757,2457909.981,119.9306329,1.324917797,1
1032,3777808,168.9487475,377.7808842,5.043754328,62081976.0,1.196118719,1.439088901,2457869.819,85.16080304,0.651668623,1
1033,3558385,80.27031673,179.4898848,16.49092124,32256208.0,0.864347725,1.406502559,2457926.041,60.6575171,0.814641094,1
1034,3067589,73.20739893,163.6967205,15.8753347,44883424.0,0.936316652,1.738809506,2457978.991,13.70404265,0.637136764,1
1035,3403074,146.0679643,326.6178974,9.158079233,59780552.0,0.476390746,1.434008925,2458003.813,356.502551,1.055753951,1
1036,3377483,201.6299194,450.8582062,5.497672186,39392896.0,1.140116807,2.777233703,2458305.078,250.4887669,0.359550932,1
1037,3147579,50.64714588,113.2504611,13.37163703,49181324.0,0.810135583,1.030431236,2457992.067,9.414568024,1.116404774,1
1038,3602203,88.01465209,196.8067451,8.280192359,8437605.0,0.956289303,2.641246442,2457846.549,62.89605631,0.408546403,1
1039,2334412,242.4124811,542.0507863,7.587485281,47519616.0,1.191737557,1.306799777,2458239.782,191.0997192,0.705862813,1
1040,3563434,167.7084622,375.0075218,4.631253527,42462992.0,1.273254186,2.658951046,2457670.129,118.112867,0.35751544,1
1041,3695411,29.14439045,65.16883822,13.93425549,1512624.5,0.674770135,1.694533809,2457835.13,126.4079403,0.764395112,1
1042,3780807,74.63713779,166.8937138,8.148122502,19599648.0,1.026580268,1.594180611,2457950.969,32.54489606,0.657064451,1
1043,3753583,27.55211716,61.6084069,21.8706713,11159492.0,0.531215889,2.633590869,2457448.214,31.8305234,0.495140296,1
1044,3693145,66.76594135,149.2931834,23.84190391,59342320.0,0.810160103,2.391060518,2457750.609,121.6258304,0.48671604,1
1045,3753662,121.4940408,271.6689341,12.58684054,21566404.0,0.945771409,2.017668342,2458266.821,214.467469,0.546455642,1
1046,3426791,80.27031673,179.4898848,5.420916591,15566639.0,0.891667772,1.235820915,2458076.391,291.8226199,0.898355391,1
1047,3703540,35.03926411,78.35017643,10.99241579,29941658.0,0.80145005,1.168515733,2457968.39,32.37482508,1.008233314,1
1048,3125002,60.89126221,136.1570015,29.01265331,74005712.0,0.590830044,1.520600811,2458024.782,337.9366765,0.908623097,1
1049,3468527,50.64714588,113.2504611,19.33451882,42051232.0,0.620735503,1.342165809,2458039.069,320.9033499,1.013681148,1
1050,3621604,66.76594135,149.2931834,15.60916483,72759696.0,0.46777155,1.050503366,2458080.377,240.9731139,1.490127543,1
1051,3514891,101.0543415,225.9643771,23.72220568,52415584.0,0.666153584,1.098066388,2457880.985,142.1815303,1.189652073,1
