,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
543,3703892,46.19074603,103.2856481,9.966903809,35708060.0,0.843553187,1.214880747,2457901.238,93.69736133,0.943938432,1
544,3763937,10.58168859,23.66137501,16.26347634,25578734.0,0.839230668,2.366470092,2457755.112,119.1841669,0.485696079,0
545,3560130,50.64714588,113.2504611,4.502404747,4683210.0,0.983267507,1.092159103,2457909.681,84.67708482,0.932369367,0
546,3404530,38.41978911,85.90926012,15.7331341,56846740.0,0.623230894,1.061455177,2458091.72,243.7049894,1.274883763,1
547,2467352,146.0679643,326.6178974,19.0215659,45492064.0,0.635039087,1.2623636,2457981.511,20.25424047,1.066620191,1
548,3773594,18.44824156,41.25152219,14.77712314,39338708.0,0.672870747,1.201827099,2458071.69,282.6839199,1.086055819,0
549,3520667,6.376097899,14.25738833,8.01194731,35711608.0,0.927451656,1.034852664,2458039.972,319.9702072,1.014143771,0
550,2466507,183.8886721,411.187571,26.16055064,70740864.0,0.484316946,1.466642725,2457934.219,67.80592563,1.023002345,2
551,3278078,121.4940408,271.6689341,23.09599483,67825448.0,0.806759315,1.426294669,2458158.767,227.7816807,0.835411085,2
552,2479345,366.9061375,820.4270649,14.40666118,20316428.0,0.842139879,1.843414854,2457925.011,47.81695484,0.633429165,2
553,3740823,116.0259082,259.4418179,3.844383761,41436184.0,1.236946436,2.284747733,2458241.543,258.3246199,0.421814602,1
554,2341050,231.5021222,517.6544822,6.875905371,74256832.0,1.139807876,1.518553605,2458000.149,0.225708237,0.64317331,1
555,3771628,19.76764698,44.2018024,8.862592886,55429480.0,0.537982787,1.284118958,2458075.3,275.2208885,1.133418067,0
556,3771619,239.747991,536.0928053,16.01281718,22836190.0,0.914990213,3.942107431,2457918.59,21.33146043,0.260425686,2
557,3546703,36.69061375,82.04270649,23.33088157,63347856.0,0.743368443,1.352139524,2457881.052,109.7726525,0.918999114,1
558,3741556,146.0679643,326.6178974,11.26916468,26756424.0,0.932695564,2.473296254,2458260.253,244.801984,0.443489832,2
559,3579077,8.027031673,17.94898848,3.480668723,48371400.0,0.956780187,1.768539345,2458113.822,289.7839525,0.619616429,0
560,3765641,133.2155667,297.8790628,17.71860619,65311652.0,0.583561699,1.745552865,2458066.481,308.2531809,0.784264922,1
561,2443104,36.69061375,82.04270649,5.603669838,28255752.0,0.833055331,1.258416931,2457884.84,106.5994798,0.921660348,0
562,3471976,7.665755735,17.14115092,10.69867391,20918904.0,0.878902509,1.374693674,2458110.531,269.332526,0.824014625,0
563,3283835,221.0828104,494.3561926,10.20313158,12809288.0,0.402529036,1.155978512,2457707.604,206.5407562,1.432800429,1
